"Data Source","World Development Indicators",

"Last Updated Date","2017-02-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Sudan","SDN","Gross fixed capital formation, private sector (% of GDP)","NE.GDI.FPRV.ZS","","","","","","","","","","","","","","","","","9.69529085872576","5.64874387254902","5.13330291376051","4.91295081513466","3.8495051274604","8.94357643222017","12.3424723424723","11.7233064154329","9.76078457358691","8.33404996345186","8.29947880541408","8.29933847850055","","","","9.69928947822379","11.5670971913483","14.2451400960584","9.9670784134322","4.99147416380609","11.5102897349884","8.46933347479037","9.53651523909091","9.151551533566","15.9999998730814","15.3131340619127","16.4490630694165","17.0410282073973","17.5383828803523","18.2000000482849","18.4000000061706","16.9999999632579","16.1756593479746","16.2756593558464","16.1756593282466","16.1756593067405","15.429080205029","17.242337790134","14.6587994328847","14.5822279721363","",
"Sudan","SDN","Gross fixed capital formation, private sector (current LCU)","NE.GDI.FPRV.CN","","","","","","","","","","","","","","","","","203000","147500","157500","177500","172300","537500","1026400","1254300","1325700","1550600","2094000","3011000","","","","29800000","79250000","201550000","369300000","401000000","1298362800","1558910500","2154361600","2468860300","5042603800","5222447700","6411561400","7848048700","9705909700","11760190000","14313058300","15731267900","18435634800","19909233900","24482225300","29040961800","37556368500","59107296700","69086254400","85005160700","",
"Sudan","SDN","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","14.5588985211627","13.3161108501644","14.6162162162162","16.7056323060574","15.5357881671494","14.2318380309647","14.3161153027665","15.1152403073075","15.1146867511126","15.7002953520908","16.3407630247504","15.6375502008032","16.0189683090446","14.8483434437704","12.7094668117519","12.0936048588782","11.2236125704461","9.375","7.91995306694479","9.95599103213485","10.5811121785563","9.61912843807717","9.93506493506493","10.5979886346643","8.45831584682555","5.74665692049705","4.74029448484969","5.52232635060639","3.79550532264424","5.34138151168041","4.02138910265514","3.33502582679933","5.24607630927134","4.23037900695365","4.69055622154184","4.96946562148932","7.45483003822051","5.34362990319235","6.70209366981448","7.77940946229747","15.9845570577283","11.3978614710437","13.9789993078504","14.8278627220547","17.7579629109949","19.1781581044489","19.0736627469444","21.8865604123274","24.0955356559534","15.9688063277202","19.7434981872642","17.567632793895","9.21919168401475","8.84055176839889","8.14913451754716","8.1822260943338","",
"Sudan","SDN","Exports of goods and services (constant LCU)","NE.EXP.GNFS.KN","802582100","832713200","1043630600","1236743300","1084718500","947759000","1123568300","1253429000","1317728900","1355622500","1308413200","1147803400","1163633200","1115933600","943346200","1111871000","1233536600","1073767300","899499000","1080141300","1256721000","1058918100","1050302700","1188638700","1126510100","968071600","961977900","897677900","814746400","717315800","548721000","502472000","613784800","561817100","609387900","618822500","694882500","752657500","1145508500","2434587400","2174707900","2388159000","2830493700","3625230100","3965221000","3981558300","5321874700","6547169400","8054578500","7731312800","8127918400","7859215100","5628835900","5790561900","5961780700","6170443000","",
"Sudan","SDN","Exports of goods and services (annual % growth)","NE.EXP.GNFS.KD.ZG","","3.75427012389137","25.3289367815954","18.5039323300793","-12.292348784101","-12.6262712399576","18.5500005803163","11.5578821510005","5.12991960454083","2.87567495863526","-3.48248129549337","-12.2751589482589","1.37913862252019","-4.09919551968781","-15.4657409724019","17.8645761227427","10.9424204786346","-12.9521329160399","-16.2296151130697","20.0825459505791","16.3478333806883","-15.7396033009713","-0.813603998269571","13.1710601143842","-5.22687003207956","-14.0645432295725","-0.629467902993952","-6.68414523867959","-9.2384473317211","-11.9583958885857","-23.5035670481537","-8.42850920595349","22.1530353930169","-8.46676229193034","8.46731080275059","1.5482092768826","12.29108508498","8.3143553046738","52.195188382498","112.53333344973","-10.6744781477141","9.81516184311467","18.521995394779","28.0776600915946","9.37846400425728","0.412014866258389","33.6631112496833","23.0237419907688","23.0238291986152","-4.01344030603215","5.12986099850986","-3.3059300890619","-28.3791596440718","2.87316956601984","2.9568598515457","3.49999958904894","",
"Sudan","SDN","Exports of goods and services (constant 2010 US$)","NE.EXP.GNFS.KD","1279569366.3889","1327607856.8257","1663876811.58857","1971759450.86081","1729383901.97752","1511027199.73368","1791322754.05301","1998361726.91051","2100876076.90894","2161290444.16457","2086023908.70525","1829961158.213","1855198859.32303","1779150630.80036","1503991802.73192","1772673563.21078","1966646958.21089","1711924230.19416","1434085516.60627","1722086399.44932","2003610214.70279","1688249915.21083","1674514246.3999","1895065524.41715","1796012912.43312","1543411899.95526","1533696617.43405","1431182108.00405","1298963102.73508","1143627952.46336","874834589.874707","801099075.930252","978566837.754213","895713909.733904","971556790.374542","986598522.733304","1107862186.60961","1199973785.09046","1826302362.75902","3881501290.44292","3467171283.39135","3807479756.23421","4512700981.34105","5779761823.83205","6321814706.01194","6347861522.41802","8484749208.68544","10438255975.057","12841542202.0683","12326154571.4144","12958469167.3894","12530071236.1029","8974142316.49332","9231984642.34211","9504961489.73239","9837635102.81228","",
"Sudan","SDN","Exports of goods and services (current LCU)","NE.EXP.GNFS.CN","57100","56700","67600","78600","75100","71700","74000","84600","88300","101000","119500","124600","138500","159100","175200","203100","235000","244800","243000","359700","473600","578100","826200","1133900","1148800","1069200","1196000","2003500","2454800","5145700","6087800","10246500","35942600","59854300","173794400","399231900","840906200","983576900","1514047100","2098690600","5037736800","3887168700","5448773100","6828800900","9827427400","12392240800","14837089500","20253138000","27462033300","19533875300","29882229900","31540040700","22440700000","30305700000","38406500000","47697200000","",
"Sudan","SDN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","190333333.333333","189000000","225333333.333333","262000000","250333333.333333","239000000","246666666.666667","282000000","294333333.333333","336666666.666667","398333333.333333","415333333.333333","461666666.666667","530333333.333333","584000000","677000000","783333333.333333","816000000","607500000","899250000","789333333.333333","963500000","918000000","872230769.230769","820571428.571429","712800000","747500000","1113055555.55556","584476190.476191","816777777.777778","499000000","379500000","369020533.880903","375733207.784055","600118784.530387","687264417.283526","672294691.397506","624215840.57879","754007519.920319","831000039.59612","1959294026.13566","1502577773.4828","2069337700.80893","2616599317.9554","3810409600.24815","5086917942.61319","6832645406.4011","10045701106.0959","13138471581.6668","8487453964.80556","12958469167.3894","11827810957.7739","6280632521.69046","6371026740.66599","6694643448.55235","7949533333.33333","",
"Sudan","SDN","Gross national expenditure (% of GDP)","NE.DAB.TOTL.ZS","98.4446710861805","101.033348990136","100.432432432432","101.339001062699","102.399669011171","","","","","","","","","","","","107.918616868851","107.253370098039","107.294178997458","109.399651249689","112.565070712036","114.033511372901","114.482924482924","110.641917152684","108.009924973678","106.134712129681","103.481896910485","105.61190738699","103.896778582638","104.002428985898","103.044677330392","108.401277181608","109.178130377606","103.005289890898","105.229096927368","104.833535705869","108.296450119266","107.171353433347","108.470948695582","109.155548567347","97.4351203444925","101.397604817708","103.438390807072","102.341906093491","102.274389653086","109.223705097263","107.597588607354","100.779950087398","95.4939806069692","104.029432563459","97.4886129860454","97.9764061504065","106.282617416842","106.047404499653","103.160565219939","102.736351921621","",
"Sudan","SDN","Gross national expenditure (constant LCU)","NE.DAB.TOTL.KN","3881328300","4077168200","4275811700","4103282600","4293041800","4459624800","4133375700","3997813800","4023386300","3914029300","4173951400","4357244400","3990069400","4092736200","5015893600","5915078000","6822024900","7399121600","7044433900","6715035100","7093814300","7967193700","8544282400","8743988200","8196335600","7389195200","7364813000","8344933700","8518018300","9235069500","8906473200","9614644900","10118889500","10757845300","11180557900","11146624400","12149622000","13742554200","14262297800","13689912400","15460116300","16169346000","16847200800","18038080000","20017115400","21835881700","22173096200","23432407400","23805581100","24515537600","25424695800","24956697200","23681354500","26124227900","26311967600","27608891600","",
"Sudan","SDN","Gross national expenditure (constant 2010 US$)","NE.DAB.TOTL.KD","9496469836.38869","9870662009.38024","10439505203.2331","10108130735.5916","10397265656.1086","10812491077.7438","10171651182.6433","9984601148.22587","10092661625.1707","9929764488.78483","10535684500.6102","10887770760.6104","10082885198.6863","10276188451.3637","12219345943.9504","14352159272.9798","16579552700.8741","17831704870.2868","16901081730.4361","16159384096.1978","16965225125.0623","18793129215.7529","20084466728.7154","20574291259.6452","19338331552.9858","17554191526.408","17696439076.6698","20032824264.1105","20319366465.53","22006227621.7052","21096828488.9091","22730780082.2692","24008007551.251","25412811527.5852","26266879743.2568","26519907336.7501","28740997835.4334","32350684510.6669","33707566576.7022","33200385197.2649","36877027768.1229","38741801305.7888","40635920133.5826","43726280182.5173","47864966108.5451","51969954433.4764","53983646830.5035","57952237115.3113","60029123674.7125","61700795172.5771","63985782740.6765","62757381130.0992","59843081548.5347","65066809599.7956","65858500827.1773","69078019231.8527","",
"Sudan","SDN","Gross national expenditure (current LCU)","NE.DAB.TOTL.CN","386100","430200","464500","476800","495000","507900","515000","562100","594300","641400","731800","809100","870200","1094800","1489000","1857600","2259600","2800600","3292000","3952500","5038300","6853300","9520400","11837800","14669800","19747000","26109000","38316000","67196800","100192300","155994700","333051000","748015400","1457389400","3898946500","8422010500","12215859500","19726528500","24504301700","29447443900","30707919500","34581013000","40318502700","47132382700","56599630500","70576457200","83698399900","93258611600","108835882000","127254218100","147551215000","175901891500","258705580100","363533963800","486191047600","598887914900","",
"Sudan","SDN","Gross national expenditure (current US$)","NE.DAB.TOTL.CD","1287000000","1434000000","1548333333.33333","1589333333.33333","1650000000","1693000000","1716666666.66667","1873666666.66667","1981000000","2138000000","2439333333.33333","2697000000","2900666666.66667","3649333333.33333","4963333333.33333","6192000000","7532000000","9335333333.33333","8230000000","9881250000","8397166666.66667","11422166666.6667","10578222222.2222","9106000000","10478428571.4286","13164666666.6667","16318125000","21286666666.6667","15999238095.2381","15903539682.5397","12786450819.6721","12335222222.2222","7679829568.7885","9148709353.42122","13463213052.4862","14498210535.3761","9766437080.26863","12519215904.0426","12203337500","11660045099.9802","11943030297.1375","13367225744.1051","15312180585.6215","18059768066.5185","21945496684.8901","28971083781.454","38544047847.1103","46256937453.4993","52069601951.9663","55291861003.6932","63985782740.6765","65964858433.9608","72405703918.276","76424058989.2365","84748042950.0253","99814652483.3333","",
